,Images,Kills,Deaths,Kills_Colors,Deaths_Colors
0,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15.jpg,"[['baptiste', 0.44502824544906616]]","[['baptiste', 0.44502824544906616]]",['no kill'],['no kill']
1,vod_data/01.04.2019+SF+vs+DAL+RIALTO/30.jpg,"[['baptiste', 0.44502824544906616]]","[['baptiste', 0.44502824544906616]]",['no kill'],['no kill']
2,vod_data/01.04.2019+SF+vs+DAL+RIALTO/45.jpg,"[['baptiste', 0.36980095505714417]]","[['baptiste', 0.36980095505714417]]",['no kill'],['no kill']
3,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60.jpg,"[['zarya', 0.7613227963447571]]","[['zarya', 0.7613227963447571]]",['no kill'],['no kill']
4,vod_data/01.04.2019+SF+vs+DAL+RIALTO/75.jpg,"[['zarya', 0.9106588959693909]]","[['zarya', 0.9106588959693909]]",['no kill'],['no kill']
5,vod_data/01.04.2019+SF+vs+DAL+RIALTO/90.jpg,"[['zarya', 0.9184898138046265]]","[['zarya', 0.9184898138046265]]",['no kill'],['no kill']
6,vod_data/01.04.2019+SF+vs+DAL+RIALTO/105.jpg,"[['zarya', 0.9265666604042053]]","[['zarya', 0.9265666604042053]]",['no kill'],['no kill']
7,vod_data/01.04.2019+SF+vs+DAL+RIALTO/120.jpg,"[['zarya', 0.926362931728363]]","[['zarya', 0.926362931728363]]",['no kill'],['no kill']
8,vod_data/01.04.2019+SF+vs+DAL+RIALTO/135.jpg,"[['zarya', 0.9218699336051941]]","[['zarya', 0.9218699336051941]]",['no kill'],['no kill']
9,vod_data/01.04.2019+SF+vs+DAL+RIALTO/150.jpg,"[['zarya', 0.9187840819358826]]","[['zarya', 0.9187840819358826]]",['no kill'],['no kill']
10,vod_data/01.04.2019+SF+vs+DAL+RIALTO/165.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
11,vod_data/01.04.2019+SF+vs+DAL+RIALTO/180.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
12,vod_data/01.04.2019+SF+vs+DAL+RIALTO/195.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
13,vod_data/01.04.2019+SF+vs+DAL+RIALTO/210.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
14,vod_data/01.04.2019+SF+vs+DAL+RIALTO/225.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
15,vod_data/01.04.2019+SF+vs+DAL+RIALTO/240.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
16,vod_data/01.04.2019+SF+vs+DAL+RIALTO/255.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
17,vod_data/01.04.2019+SF+vs+DAL+RIALTO/270.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
18,vod_data/01.04.2019+SF+vs+DAL+RIALTO/285.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
19,vod_data/01.04.2019+SF+vs+DAL+RIALTO/300.jpg,"[['zarya', 0.9214991927146912]]","[['zarya', 0.9214991927146912]]",['no kill'],['no kill']
20,vod_data/01.04.2019+SF+vs+DAL+RIALTO/315.jpg,"[['zarya', 0.9215523600578308]]","[['zarya', 0.9215523600578308]]",['no kill'],['no kill']
21,vod_data/01.04.2019+SF+vs+DAL+RIALTO/330.jpg,"[['zarya', 0.9213035702705383]]","[['zarya', 0.9213035702705383]]",['no kill'],['no kill']
22,vod_data/01.04.2019+SF+vs+DAL+RIALTO/345.jpg,"[['zarya', 0.9213035702705383]]","[['zarya', 0.9213035702705383]]",['no kill'],['no kill']
23,vod_data/01.04.2019+SF+vs+DAL+RIALTO/360.jpg,"[['zarya', 0.9215031266212463]]","[['zarya', 0.9215031266212463]]",['no kill'],['no kill']
24,vod_data/01.04.2019+SF+vs+DAL+RIALTO/375.jpg,"[['zarya', 0.921556293964386]]","[['zarya', 0.921556293964386]]",['no kill'],['no kill']
25,vod_data/01.04.2019+SF+vs+DAL+RIALTO/390.jpg,"[['zarya', 0.9213075041770935]]","[['zarya', 0.9213075041770935]]",['no kill'],['no kill']
26,vod_data/01.04.2019+SF+vs+DAL+RIALTO/405.jpg,"[['zarya', 0.9224507808685303]]","[['zarya', 0.9224507808685303]]",['no kill'],['no kill']
27,vod_data/01.04.2019+SF+vs+DAL+RIALTO/420.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
28,vod_data/01.04.2019+SF+vs+DAL+RIALTO/435.jpg,"[['zarya', 0.9229260683059692]]","[['zarya', 0.9229260683059692]]",['no kill'],['no kill']
29,vod_data/01.04.2019+SF+vs+DAL+RIALTO/450.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
30,vod_data/01.04.2019+SF+vs+DAL+RIALTO/465.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
31,vod_data/01.04.2019+SF+vs+DAL+RIALTO/480.jpg,"[['zarya', 0.9229249358177185]]","[['zarya', 0.9229249358177185]]",['no kill'],['no kill']
32,vod_data/01.04.2019+SF+vs+DAL+RIALTO/495.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
33,vod_data/01.04.2019+SF+vs+DAL+RIALTO/510.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
34,vod_data/01.04.2019+SF+vs+DAL+RIALTO/525.jpg,"[['zarya', 0.9229249358177185]]","[['zarya', 0.9229249358177185]]",['no kill'],['no kill']
35,vod_data/01.04.2019+SF+vs+DAL+RIALTO/540.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
36,vod_data/01.04.2019+SF+vs+DAL+RIALTO/555.jpg,"[['zarya', 0.9229260683059692]]","[['zarya', 0.9229260683059692]]",['no kill'],['no kill']
37,vod_data/01.04.2019+SF+vs+DAL+RIALTO/570.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
38,vod_data/01.04.2019+SF+vs+DAL+RIALTO/585.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
39,vod_data/01.04.2019+SF+vs+DAL+RIALTO/600.jpg,"[['zarya', 0.9229249358177185]]","[['zarya', 0.9229249358177185]]",['no kill'],['no kill']
40,vod_data/01.04.2019+SF+vs+DAL+RIALTO/615.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
41,vod_data/01.04.2019+SF+vs+DAL+RIALTO/630.jpg,"[['zarya', 0.922828197479248]]","[['zarya', 0.922828197479248]]",['no kill'],['no kill']
42,vod_data/01.04.2019+SF+vs+DAL+RIALTO/645.jpg,"[['zarya', 0.9229249358177185]]","[['zarya', 0.9229249358177185]]",['no kill'],['no kill']
43,vod_data/01.04.2019+SF+vs+DAL+RIALTO/660.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
44,vod_data/01.04.2019+SF+vs+DAL+RIALTO/675.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
45,vod_data/01.04.2019+SF+vs+DAL+RIALTO/690.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
46,vod_data/01.04.2019+SF+vs+DAL+RIALTO/705.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
47,vod_data/01.04.2019+SF+vs+DAL+RIALTO/720.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
48,vod_data/01.04.2019+SF+vs+DAL+RIALTO/735.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
49,vod_data/01.04.2019+SF+vs+DAL+RIALTO/750.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
50,vod_data/01.04.2019+SF+vs+DAL+RIALTO/765.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
51,vod_data/01.04.2019+SF+vs+DAL+RIALTO/780.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
52,vod_data/01.04.2019+SF+vs+DAL+RIALTO/795.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
53,vod_data/01.04.2019+SF+vs+DAL+RIALTO/810.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
54,vod_data/01.04.2019+SF+vs+DAL+RIALTO/825.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
55,vod_data/01.04.2019+SF+vs+DAL+RIALTO/840.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
56,vod_data/01.04.2019+SF+vs+DAL+RIALTO/855.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
57,vod_data/01.04.2019+SF+vs+DAL+RIALTO/870.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
58,vod_data/01.04.2019+SF+vs+DAL+RIALTO/885.jpg,"[['zarya', 0.921008288860321]]","[['zarya', 0.921008288860321]]",['no kill'],['no kill']
59,vod_data/01.04.2019+SF+vs+DAL+RIALTO/900.jpg,"[['zarya', 0.9206973314285278]]","[['zarya', 0.9206973314285278]]",['no kill'],['no kill']
60,vod_data/01.04.2019+SF+vs+DAL+RIALTO/915.jpg,"[['zarya', 0.9225532412528992]]","[['zarya', 0.9225532412528992]]",['no kill'],['no kill']
61,vod_data/01.04.2019+SF+vs+DAL+RIALTO/930.jpg,"[['zarya', 0.9214906692504883]]","[['zarya', 0.9214906692504883]]",['no kill'],['no kill']
62,vod_data/01.04.2019+SF+vs+DAL+RIALTO/945.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
63,vod_data/01.04.2019+SF+vs+DAL+RIALTO/960.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
64,vod_data/01.04.2019+SF+vs+DAL+RIALTO/975.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
65,vod_data/01.04.2019+SF+vs+DAL+RIALTO/990.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
66,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1005.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
67,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1020.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
68,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1035.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
69,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1050.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
70,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1065.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
71,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1080.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
72,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1095.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
73,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1110.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
74,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1125.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
75,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1140.jpg,"[['zarya', 0.9211732745170593]]","[['zarya', 0.9211732745170593]]",['no kill'],['no kill']
76,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1155.jpg,"[['zarya', 0.9217544794082642]]","[['zarya', 0.9217544794082642]]",['no kill'],['no kill']
77,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1170.jpg,"[['zarya', 0.9212013483047485]]","[['zarya', 0.9212013483047485]]",['no kill'],['no kill']
78,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1185.jpg,"[['zarya', 0.9212013483047485]]","[['zarya', 0.9212013483047485]]",['no kill'],['no kill']
79,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1200.jpg,"[['zarya', 0.9212013483047485]]","[['zarya', 0.9212013483047485]]",['no kill'],['no kill']
80,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1215.jpg,"[['zarya', 0.9212013483047485]]","[['zarya', 0.9212013483047485]]",['no kill'],['no kill']
81,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1230.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
82,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1245.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
83,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1260.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
84,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1275.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
85,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1290.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
86,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1305.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
87,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1320.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
88,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1335.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
89,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1350.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
90,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1365.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
91,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1380.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
92,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1395.jpg,"[['zarya', 0.9212084412574768]]","[['zarya', 0.9212084412574768]]",['no kill'],['no kill']
93,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1410.jpg,"[['zarya', 0.9213691353797913]]","[['zarya', 0.9213691353797913]]",['no kill'],['no kill']
94,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1425.jpg,"[['zarya', 0.9213691353797913]]","[['zarya', 0.9213691353797913]]",['no kill'],['no kill']
95,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1440.jpg,"[['zarya', 0.9213691353797913]]","[['zarya', 0.9213691353797913]]",['no kill'],['no kill']
96,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1455.jpg,"[['zarya', 0.9213691353797913]]","[['zarya', 0.9213691353797913]]",['no kill'],['no kill']
97,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1470.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
98,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1485.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
99,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1500.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
100,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1515.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
101,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1530.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
102,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1545.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
103,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1560.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
104,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1575.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
105,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1590.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
106,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1605.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
107,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1620.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
108,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1635.jpg,"[['zarya', 0.9213218688964844]]","[['zarya', 0.9213218688964844]]",['no kill'],['no kill']
109,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1650.jpg,"[['zarya', 0.9191876649856567]]","[['zarya', 0.9191876649856567]]",['no kill'],['no kill']
110,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1665.jpg,"[['zarya', 0.9216598868370056]]","[['zarya', 0.9216598868370056]]",['no kill'],['no kill']
111,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1680.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
112,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1695.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
113,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1710.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
114,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1725.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
115,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1740.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
116,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1755.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
117,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1770.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
118,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1785.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
119,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1800.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
120,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1815.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
121,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1830.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
122,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1845.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
123,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1860.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
124,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1875.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
125,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1890.jpg,"[['zarya', 0.9212967753410339]]","[['zarya', 0.9212967753410339]]",['no kill'],['no kill']
126,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1905.jpg,"[['zarya', 0.9225080013275146]]","[['zarya', 0.9225080013275146]]",['no kill'],['no kill']
127,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1920.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
128,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1935.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
129,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1950.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
130,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1965.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
131,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1980.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
132,vod_data/01.04.2019+SF+vs+DAL+RIALTO/1995.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
133,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2010.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
134,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2025.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
135,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2040.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
136,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2055.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
137,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2070.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
138,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2085.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
139,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2100.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
140,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2115.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
141,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2130.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
142,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2145.jpg,"[['zarya', 0.9214862585067749]]","[['zarya', 0.9214862585067749]]",['no kill'],['no kill']
143,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2160.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
144,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2175.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
145,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2190.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
146,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2205.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
147,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2220.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
148,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2235.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
149,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2250.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
150,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2265.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
151,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2280.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
152,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2295.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
153,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2310.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
154,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2325.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
155,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2340.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
156,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2355.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
157,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2370.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
158,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2385.jpg,"[['zarya', 0.9214566946029663]]","[['zarya', 0.9214566946029663]]",['no kill'],['no kill']
159,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2400.jpg,"[['zarya', 0.9215086102485657]]","[['zarya', 0.9215086102485657]]",['no kill'],['no kill']
160,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2415.jpg,"[['zarya', 0.9231124520301819]]","[['zarya', 0.9231124520301819]]",['no kill'],['no kill']
161,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2430.jpg,"[['zarya', 0.922226071357727]]","[['zarya', 0.922226071357727]]",['no kill'],['no kill']
162,vod_data/01.04.2019+SF+vs+DAL+RIALTO/2445.jpg,"[['zarya', 0.9216023683547974]]","[['zarya', 0.9216023683547974]]",['no kill'],['no kill']
